YEAR,MONTH,CITY,REALSUM,ROOM_TYPE,HOST_IS_SUPERHOST,MULTI,BIZ,GUEST_SATISFACTION_OVERALL,BEDROOMS,DIST,LNG,LAT,CLEANLINESS_RATING,HOST_RESPONSE_TIME,REVIEWS_PER_MONTH
2021,march,amsterdam,210.79,private room,false,false,yes,4.2,2.0,5.53,11.760343,261282.85,3.9,10.2,1.1
2021,november,paris,126.55,shared room,false,false,yes,3.7,3.0,4.74,-0.902862,50.141439,8.3,5.5,3.82
2017,may,paris,239.91002745512148,shared room,false,false,no,3.4,3.0,4.13,21.109957,960252.05,5.4,11.2,3.5
2019,november,prague,174.86,private room,true,false,yes,4.0,5.0,5.06,-0.690798,42.781457,5.0,8.8,6.2
2022,june,rome,386.83,entire home/apt,false,false,yes,4.0,5.0,7.0,21.317774,54.964367,3.2,18.0,24.6
2016,april,barcelona,239.91002745512148,entire home/apt,false,false,yes,4.1723991507431,2.0,6.94,11.287754,50.415201,4.3,15.7,2.2
2020,august,paris,237.51,private room,false,false,no,3.4,4.0,3.17,-9.859788,48.47019,3.7,10.1,25.3
2020,may,paris,72.902,entire home/apt,false,true,yes,3.8,4.0,3.2,2.054203,52.703033,4.138266384778013,23.2,1.3
2022,april,istanbul,281.24,entire home/apt,false,true,no,5.0,5.0,7.57,3.006654,64570.488407405915,3.7,7.71,28.1
2020,april,paris,437.6,entire home/apt,false,true,yes,4.8,5.0,6.87,442059.62,42.499817,4.8,1.5,29.8
2021,april,brussels,6.324,entire home/apt,true,false,no,3.7,4.0,73.4,15.932044,542328.24,3.4,21.5,23.5
2018,may,barcelona,441.23,entire home/apt,false,true,yes,0.5,3.0,9.72,0.964925,42.046335,4.3,10.9,26.7
2017,august,istanbul,239.91002745512148,private room,true,false,no,4.6,3.0,3.73,27.713622,45.097286,3.4,7.2,16.6
2019,april,paris,239.91002745512148,entire home/apt,false,true,no,4.1723991507431,5.0,11.772669491525424,27778.172614387302,47.318216,3.5,2.3,25.2
2020,april,istanbul,174.03,shared room,true,false,yes,4.2,1.0,5.68,-5.244188,57.700722,4.2,11.2,26.1
2016,december,prague,207.33,entire home/apt,true,true,no,3.3,3.0,3.34,14.252242,64570.488407405915,5.3,18.8,21.3
2016,may,brussels,233.62,entire home/apt,true,true,no,3.8,2.0,1.39,13.738555,64570.488407405915,4.9,11.37399577167019,23.9
2022,may,paris,27.321,shared room,false,false,no,3.8,2.0,8.26,26.595197,57.656496,3.7,1.1,21.0
2017,july,london,134.47,shared room,true,false,no,4.2,3.0,2.45,29.227327,54.171941,3.0,2.4,7.5
2019,june,rome,308.67,entire home/apt,false,false,yes,3.8,2.0,11.772669491525424,18.285169,54.60375,3.6,5.6,2.42
2015,march,paris,239.91002745512148,private room,false,true,yes,4.2,4.0,7.98,12.553543,53.091774,7.3,11.6,9.0
2020,june,paris,218.76,entire home/apt,false,true,no,4.2,4.0,8.41,-7.611241,53.235001,8.4,18.4,13.5
2021,may,paris,167.08,entire home/apt,false,false,no,4.4,3.0,2.17,28.460877,55.164919,3.6,11.37399577167019,11.3
2023,september,paris,408.54,entire home/apt,false,true,yes,3.5,4.0,8.16,0.601221,56.134791,5.0,11.37399577167019,26.4
2016,december,brussels,116.31,entire home/apt,false,false,yes,3.5,1.0,9.57,7.095592,757431.45,4.6,11.37399577167019,1.4
2019,march,rome,313.64,entire home/apt,false,false,no,3.4,5.0,60.1,26.608724,64570.488407405915,3.3,11.37399577167019,13.5
2016,june,barcelona,281.39,private room,true,true,no,4.9,4.0,3.73,-350042.9,53.01291,4.138266384778013,18.5,24.2
2017,january,amsterdam,250.47,shared room,false,true,yes,4.2,5.0,7.32,11.501495,45.918096,3.1,6.4,8.8
2017,january,paris,491.27,private room,false,false,no,3.2,1.0,4.01,326770.71,57.000084,4.7,5.8,21.0
2016,january,prague,239.91002745512148,entire home/apt,true,false,no,4.3,3.0,89.2,29.419151,56.875385,4.7,1.6,10.8
2020,october,amsterdam,361.9,shared room,true,true,no,3.3,3.0,11.772669491525424,24.380961,56.024769,3.1,17.5,4.71
2020,may,prague,48.321,private room,false,false,yes,3.7,2.0,0.56,26.672678,565341.64,4.2,20.7,29.9
2021,february,istanbul,40.251,entire home/apt,false,false,yes,4.7,1.0,1.83,-512700.9,40.571082,4.2,15.9,3.01
2021,july,barcelona,262.08,private room,false,true,yes,3.8,2.0,5.06,6.69891,59.752933,4.138266384778013,11.37399577167019,21.5
2021,december,prague,141.25,entire home/apt,false,false,yes,4.0,4.0,0.92,2.340917,755649.15,4.0,8.5,1.3
2020,december,brussels,239.91002745512148,private room,true,false,yes,3.9,4.0,4.35,27778.172614387302,64570.488407405915,4.138266384778013,16.6,29.0
2022,january,barcelona,239.91002745512148,entire home/apt,false,true,no,3.3,5.0,2.95,18.596255,879196.35,3.4,14.4,13.1
2023,november,barcelona,190.41,private room,true,true,yes,3.9,3.0,69.6,-6.759856,52.205232,4.4,2.81,18.0
2015,june,paris,54.07,entire home/apt,true,true,yes,4.1723991507431,2.0,9.42,25.907407,59.235772,3.9,5.91,25.9
2023,january,rome,328.16,entire home/apt,false,false,no,4.1723991507431,3.0,3.79,24.602689,43.425932,5.0,15.4,9.72
2021,june,brussels,32.051,entire home/apt,false,false,yes,3.9,5.0,7.43,11.807909,64570.488407405915,4.5,11.37399577167019,5.1
2023,may,paris,97.74,entire home/apt,true,false,yes,3.1,2.0,3.7,-5.948125,48.60481,3.8,4.9,13.406927138331573
2022,october,istanbul,29.101,entire home/apt,true,false,yes,4.1723991507431,3.0,3.75,722210.01,45.119074,4.3,1.4,18.5
2021,may,paris,125.83,shared room,true,false,yes,4.9,5.0,11.772669491525424,5.967159,64570.488407405915,3.8,5.71,28.5
2018,march,paris,134.07,entire home/apt,true,true,yes,4.9,5.0,11.772669491525424,-8.30239,44.444298,3.1,19.2,13.406927138331573
2020,june,london,239.91002745512148,shared room,true,false,yes,4.8,3.0,11.772669491525424,22.810386,64570.488407405915,3.3,23.9,21.2
2019,may,paris,246.93,shared room,true,true,no,4.9,3.0,3.88,18.107501,42.730085,3.5,3.8,0.0
2021,february,brussels,65.993,entire home/apt,true,true,yes,4.8,1.0,10.9,10.048746,51.822569,3.0,16.1,28.5
2022,august,amsterdam,248.41,private room,false,true,yes,4.1723991507431,1.0,8.69,5.730082,40.063295,4.0,13.9,2.0
2022,november,brussels,271.5,private room,false,true,no,3.4,4.0,11.772669491525424,0.744141,47.251887,3.4,7.7,23.3
2023,march,barcelona,174.49,entire home/apt,true,false,yes,3.6,4.0,2.5,25.607071,41.897292,4.0,9.5,20.3
2017,december,brussels,413.29,private room,false,false,yes,4.8,1.0,2.63,361413.81,48.216796,4.2,4.7,1.6
2022,may,istanbul,238.98,entire home/apt,false,true,yes,3.4,5.0,11.772669491525424,16.529225,41.42696,6.3,8.6,2.1
2019,september,paris,287.43,private room,true,true,no,3.4,5.0,4.09,28.097574,47.969029,3.9,12.0,14.4
2015,april,amsterdam,371.35,shared room,false,false,no,3.1,4.0,7.49,955343.72,52.820886,3.6,17.6,27.6
2015,october,prague,159.29,shared room,false,false,yes,3.3,4.0,1.91,28.539728,48.38194,3.5,17.2,5.9
2019,december,paris,231.79,shared room,false,false,yes,4.6,3.0,11.772669491525424,18.62965,57.096969,3.6,4.4,13.406927138331573
2015,february,prague,59.41,shared room,false,false,no,4.1,1.0,3.48,-6.28048,763600.74,4.4,0.5,19.7
2015,september,rome,60.38,shared room,false,true,yes,3.1,4.0,7.48,14.128149,43.460546,3.9,4.12,0.3
2021,april,paris,239.91002745512148,shared room,true,false,no,4.5,4.0,6.33,-5.39812,64570.488407405915,3.7,20.3,0.7
2017,june,barcelona,88.2,entire home/apt,true,false,no,4.0,2.0,2.2,17.143526,50.000066,3.8,16.6,13.406927138331573
2018,september,rome,82.593,shared room,false,false,yes,4.8,1.0,8.96,0.92598,52.944912,4.7,3.3,22.2
2023,may,prague,134.44,private room,true,true,no,4.7,3.0,2.6,18.793426,90085.15,3.5,16.1,2.8
2019,october,amsterdam,317.94,private room,false,true,yes,7.4,4.0,0.67,27778.172614387302,40.508103,4.138266384778013,13.9,10.0
2020,april,brussels,462.32,entire home/apt,false,true,yes,4.1,4.0,3.29,13.72504,56.637513,3.9,15.7,2.4
2022,february,paris,186.95,private room,false,false,no,4.1723991507431,4.0,8.85,-47048.4,44.054048,4.0,13.7,2.5
2022,may,london,77.841,private room,true,true,yes,3.6,3.0,7.7,888525.81,64570.488407405915,4.3,14.7,22.5
2021,december,istanbul,347.98,shared room,true,false,yes,4.4,4.0,11.772669491525424,24.280075,55.676171,4.7,4.7,2.8
2023,may,barcelona,132.03,entire home/apt,false,false,yes,4.0,3.0,5.22,-4.519904,64570.488407405915,4.138266384778013,3.7,16.9
2020,april,london,75.48,entire home/apt,false,false,yes,3.4,1.0,3.7,1.853486,296892.45,4.0,18.5,15.8
2015,may,rome,126.03,entire home/apt,true,true,no,5.3,3.0,7.81,-0.229517,44.001855,8.4,11.37399577167019,24.4
2020,june,istanbul,324.58,shared room,false,false,yes,4.1723991507431,5.0,9.9,13.010287,45.980671,3.5,7.7,17.4
2017,may,prague,257.26,private room,false,false,yes,8.4,2.0,0.7,14.85165,55.872021,4.6,20.9,13.5
2016,may,istanbul,414.74,entire home/apt,true,false,no,3.9,5.0,11.772669491525424,6.639609,44.820456,3.1,15.1,18.0
2020,january,paris,54.04,private room,true,true,no,4.4,3.0,11.772669491525424,0.481886,961341.25,4.7,5.6,13.406927138331573
2018,february,paris,137.16,entire home/apt,true,false,yes,4.1723991507431,3.0,2.51,5.372459,49.890435,3.5,20.0,8.8
2018,may,paris,197.61,shared room,false,false,yes,4.1723991507431,2.0,90.4,940812.9,59.120801,4.138266384778013,9.1,5.0
2018,march,barcelona,334.15,private room,false,false,no,3.6,3.0,0.59,27778.172614387302,52.605054,3.1,11.37399577167019,13.406927138331573
2017,january,brussels,79.62,entire home/apt,true,false,yes,6.3,5.0,9.93,-4.882126,40.448795,4.138266384778013,4.11,7.5
2017,january,london,239.91002745512148,shared room,false,false,no,0.3,1.0,11.772669491525424,-3.365373,44.124758,4.6,11.37399577167019,9.01
2023,november,london,63.46,entire home/apt,false,false,yes,3.4,3.0,3.8,17.012265,50.725881,2.3,13.8,7.1
2017,december,brussels,103.71,private room,true,true,no,4.3,4.0,5.54,27778.172614387302,43.289839,3.6,8.9,9.32
2018,august,istanbul,475.51,shared room,true,true,no,4.9,1.0,1.76,26.731344,59.138884,4.0,11.37399577167019,3.5
2017,september,brussels,318.17,entire home/apt,true,false,no,4.3,3.0,9.24,26.212893,43.42946,4.6,0.5,11.3
2021,august,paris,239.91002745512148,entire home/apt,false,false,no,4.0,3.0,2.88,3.848983,807163.65,4.9,7.5,7.1
2021,july,paris,66.31,entire home/apt,false,true,yes,4.2,2.0,0.92,14.051775,54.572403,3.2,8.3,17.6
2015,june,rome,67.61,shared room,false,true,yes,3.0,5.0,9.04,11.77307,41.780691,3.2,16.6,10.7
2017,july,amsterdam,68.883,private room,false,true,no,4.5,5.0,1.43,19.477523,53.053261,4.4,4.3,23.8
2022,august,rome,294.91,private room,false,true,yes,4.1723991507431,2.0,5.7,-5.600467,64570.488407405915,3.9,6.6,24.9
2019,march,prague,315.37,shared room,true,true,no,3.8,2.0,4.18,8.352083,47.553969,3.4,9.9,25.6
2022,january,london,289.26,entire home/apt,false,true,no,3.2,4.0,0.84,-9.268224,53.362447,3.1,1.8,14.1
2021,april,amsterdam,239.91002745512148,shared room,true,false,no,3.2,3.0,59.0,648164.6,51.547974,9.4,4.02,5.2
2018,june,brussels,57.23,private room,true,true,no,3.8,2.0,11.772669491525424,13.749107,56.468815,4.0,13.5,3.0
2015,october,barcelona,23.554,private room,false,true,no,4.7,2.0,3.9,-0.928772,58.466093,3.7,11.3,29.0
2016,may,istanbul,6.754,shared room,false,true,no,3.5,5.0,11.772669491525424,2.46086,53.39923,2.3,7.8,16.3
2021,january,brussels,223.22,entire home/apt,true,false,yes,3.9,1.0,11.772669491525424,25.755122,402360.04,4.4,22.7,8.8
2021,may,istanbul,329.23,entire home/apt,false,false,no,3.6,5.0,2.99,-907965.4,41.115305,4.1,18.1,3.3
2022,january,barcelona,141.53,shared room,true,false,yes,4.0,3.0,7.52,0.380164,46.55131,4.7,9.22,28.2
2022,april,rome,422.17,entire home/apt,true,false,yes,4.7,1.0,0.57,9.212004,54.84412,3.1,2.5,22.1
2019,august,rome,414.8,shared room,false,false,yes,3.8,2.0,6.47,13.365071,41.863398,3.5,16.8,15.3
2015,august,istanbul,50.08,entire home/apt,true,false,no,4.0,3.0,7.4,14.587211,43.66767,3.3,20.3,13.2
2015,march,brussels,224.27,private room,false,false,yes,4.2,5.0,9.82,21.867884,64570.488407405915,3.5,20.5,20.1
2022,february,rome,317.55,shared room,false,true,yes,4.1,5.0,5.18,-5.210214,56.511661,4.1,9.8,13.406927138331573
2020,january,brussels,33.55,shared room,true,false,no,3.9,2.0,6.89,25.402275,57.736493,4.3,3.9,25.0
2017,april,paris,375.78,entire home/apt,false,true,yes,3.6,4.0,7.59,-9.755558,54.210693,3.7,11.37399577167019,24.9
2015,october,barcelona,239.91002745512148,shared room,false,true,yes,4.4,4.0,11.772669491525424,-930803.6,41.967609,4.8,18.2,13.406927138331573
2021,december,barcelona,493.76,private room,false,true,yes,7.4,1.0,0.85,27778.172614387302,47.216631,4.8,4.2,24.3
2021,june,brussels,55.65,entire home/apt,false,true,yes,4.1723991507431,2.0,11.772669491525424,-7.311683,47.394863,3.2,10.7,30.0
2017,september,rome,239.91002745512148,shared room,false,true,yes,4.1723991507431,1.0,4.26,-1.055972,48.063631,3.4,4.01,0.5
2017,february,barcelona,342.18,shared room,false,false,yes,9.4,3.0,9.42,691465.6,52.036602,0.4,5.3,24.2
2019,july,prague,418.64,entire home/apt,true,false,no,4.4,2.0,9.24,-6.600226,52.222071,4.5,22.8,0.5
2023,april,brussels,237.11,entire home/apt,true,false,no,3.5,3.0,4.92,281391.5,45.306187,4.9,14.0,9.8
2018,may,rome,367.54,shared room,true,true,no,3.5,2.0,68.0,27778.172614387302,41.492734,4.7,19.8,17.1
2018,october,istanbul,180.66,shared room,true,true,yes,3.1,4.0,6.98,5.962549,43.457581,4.7,24.0,24.0
2015,january,amsterdam,471.42,shared room,false,false,yes,3.5,5.0,6.68,22.468014,53.793726,4.6,14.3,22.4
2021,december,barcelona,410.07,entire home/apt,false,false,yes,3.4,3.0,4.67,22.328093,64570.488407405915,3.7,22.2,8.9
2022,october,rome,208.18,entire home/apt,false,false,yes,4.7,3.0,5.94,5.371127,49.201641,3.6,11.8,27.4
2016,september,istanbul,194.59,private room,false,false,no,3.8,5.0,9.7,4.575869,46.934554,4.7,9.12,9.0
2019,july,paris,61.47,private room,true,false,yes,8.4,3.0,14.4,-269184.9,48.909237,4.138266384778013,11.37399577167019,0.2
2018,june,istanbul,486.83,entire home/apt,true,true,yes,3.2,5.0,6.2,17.073887,50.57548,3.7,11.37399577167019,28.7
2021,april,brussels,74.03,shared room,true,true,no,5.4,2.0,5.35,15.083991,64570.488407405915,3.8,15.5,1.7
2018,september,istanbul,239.91002745512148,shared room,true,true,yes,5.3,3.0,3.27,7.804039,57.322219,4.7,11.37399577167019,28.1
2016,march,rome,318.98,entire home/apt,false,true,yes,3.2,1.0,6.2,-2.836892,64570.488407405915,3.7,13.2,13.406927138331573
2015,january,london,77.7,shared room,true,true,yes,4.4,5.0,69.3,27778.172614387302,62586.54,3.5,13.1,5.2
2015,september,london,239.91002745512148,entire home/apt,false,false,yes,4.2,5.0,6.4,-675004.6,64570.488407405915,4.138266384778013,6.21,23.6
2020,august,prague,53.38,shared room,false,true,no,4.1723991507431,5.0,2.97,1.572672,53.26768,3.8,15.0,20.1
2018,august,amsterdam,204.39,private room,false,false,yes,4.4,3.0,3.06,2.80711,48.022973,5.0,3.7,26.5
2021,september,prague,219.28,private room,false,true,yes,4.7,4.0,11.772669491525424,-2714.4,46.36807,3.6,23.9,1.2
2023,february,london,58.894,shared room,false,false,yes,5.0,2.0,11.772669491525424,27778.172614387302,47.428598,4.3,6.9,21.8
2018,december,amsterdam,287.86,private room,true,true,no,4.1,2.0,42.4,23.645427,57.803211,1.4,19.8,12.9
2017,september,prague,55.422,shared room,true,false,no,4.4,5.0,26.8,-0.258709,187868.74,8.4,3.6,13.406927138331573
2020,october,rome,355.24,shared room,false,false,no,4.1,3.0,95.4,-2.89995,54.250123,4.138266384778013,4.9,25.9
2022,december,paris,65.85,private room,false,true,no,4.1723991507431,1.0,5.14,27.569517,45.567213,5.3,2.9,21.1
2022,august,london,117.14,entire home/apt,false,true,no,3.3,4.0,1.41,13.878082,59.295782,4.2,23.9,25.8
2021,august,prague,203.47,shared room,true,true,yes,3.1,3.0,4.5,27.127064,57.932588,4.8,10.1,14.7
2016,may,istanbul,208.73,private room,true,false,no,4.4,3.0,7.0,1.426474,58.148806,3.2,18.7,13.406927138331573
2017,december,rome,234.75,entire home/apt,true,true,yes,7.4,3.0,35.2,1.968828,50.057438,4.8,4.51,22.7
2019,june,brussels,151.24,shared room,false,false,no,4.9,5.0,11.772669491525424,259679.7,55.16836,3.3,20.2,25.1
2018,may,paris,242.11,entire home/apt,false,false,no,4.2,4.0,6.96,28.998431,50.912218,3.5,14.4,0.4
2023,may,paris,239.91002745512148,shared room,false,false,yes,4.3,1.0,9.64,8.393782,46.309552,4.9,19.2,21.3
2021,july,paris,178.32,private room,false,false,yes,4.2,1.0,8.51,-3.368187,56.029201,3.7,4.02,2.0
2021,january,paris,486.03,entire home/apt,false,false,yes,4.1723991507431,5.0,3.75,1.33352,64570.488407405915,4.9,8.21,17.5
2017,may,paris,334.84,shared room,true,true,yes,3.2,5.0,5.96,27778.172614387302,40.226341,3.7,0.71,4.62
2021,november,paris,163.39,entire home/apt,true,false,no,3.6,4.0,9.24,-5.060943,362152.24,3.2,11.37399577167019,13.406927138331573
2018,december,amsterdam,135.03,shared room,false,false,yes,4.3,1.0,79.5,24.453028,504074.04,4.138266384778013,13.9,12.5
2022,june,paris,278.26,entire home/apt,false,false,no,4.1723991507431,1.0,82.1,822780.22,47.11521,3.3,2.1,24.9
2017,april,brussels,414.81,private room,true,false,no,3.3,1.0,7.57,-7.734456,41.591247,4.6,5.8,2.3
2015,november,paris,397.91,private room,false,false,yes,7.3,3.0,2.79,-0.423575,64570.488407405915,4.7,2.8,20.5
2023,may,barcelona,74.5,shared room,false,false,no,4.8,2.0,4.96,27.441422,56.022848,4.7,24.0,12.0
2023,january,rome,83.49,shared room,true,true,no,4.7,4.0,11.772669491525424,3.498225,43.236907,3.2,6.3,13.406927138331573
2018,june,london,338.56,private room,false,false,yes,4.7,3.0,8.01,22.462154,40.590101,3.3,2.0,12.5
2018,september,prague,381.69,private room,false,false,no,3.1,4.0,2.93,-0.573403,40.468256,3.9,11.37399577167019,4.5
2022,december,rome,201.21,private room,false,false,yes,5.0,2.0,1.87,-8.168956,55.175495,4.4,9.32,11.9
2022,february,paris,66.25,shared room,true,false,no,3.4,4.0,0.97,22.892405,45.908347,2.4,4.3,15.2
2017,october,brussels,465.21,entire home/apt,false,false,no,3.9,3.0,98.6,833720.81,899006.15,4.8,3.5,21.5
2023,september,istanbul,292.93,private room,true,true,no,4.1723991507431,3.0,4.06,-5.919426,42.297019,8.4,19.1,14.9
2022,may,london,321.61,shared room,true,false,no,4.4,1.0,1.3,4.991436,64570.488407405915,3.0,3.1,13.4
2021,february,brussels,409.54,shared room,true,false,no,3.8,3.0,74.2,398884.22,58.056302,3.8,3.22,26.3
2016,august,london,146.66,shared room,false,false,yes,4.0,2.0,9.09,-7.731701,50.430768,4.0,13.8,19.6
2023,april,istanbul,93.17,entire home/apt,true,true,no,5.0,3.0,16.6,-6.185987,759166.14,3.2,7.2,3.1
2020,june,rome,205.67,shared room,true,false,yes,4.1723991507431,2.0,5.04,27778.172614387302,46.996829,4.1,5.3,23.8
2019,june,brussels,90.37,shared room,false,false,yes,4.7,2.0,6.87,27.938718,59.280346,4.8,4.1,13.406927138331573
2021,may,amsterdam,478.47,private room,false,true,yes,4.8,2.0,11.772669491525424,29.05926,55.27474,7.3,6.5,17.0
2021,june,paris,449.35,shared room,false,false,yes,0.3,4.0,8.38,23.606604,42.871154,3.9,10.6,13.406927138331573
2016,july,london,217.21,private room,true,false,no,4.5,4.0,8.34,29.357604,64570.488407405915,4.7,9.71,6.3
2015,may,barcelona,326.1,entire home/apt,false,false,no,4.9,1.0,3.73,-430660.4,47.49855,3.0,2.71,3.0
2021,june,brussels,239.91002745512148,shared room,false,true,no,3.0,3.0,9.43,2.044135,41.731968,4.0,5.6,6.62
2018,february,barcelona,33.822,shared room,true,false,no,3.7,3.0,8.34,20.589425,47.016743,4.4,16.3,14.6
2020,april,rome,309.12,shared room,false,false,yes,4.4,5.0,0.56,-6.183459,594588.34,4.8,8.1,18.8
2017,june,prague,209.51,shared room,false,false,no,3.6,1.0,2.0,24.492335,48.118629,3.7,10.8,13.406927138331573
2016,february,barcelona,368.25,entire home/apt,false,false,yes,3.1,2.0,1.47,953437.01,50.152721,4.1,22.9,9.2
2017,october,brussels,183.45,private room,false,true,yes,3.3,3.0,5.07,-9.940303,50.915994,4.138266384778013,5.3,2.5
2019,february,london,61.03,shared room,false,true,no,3.5,1.0,7.85,25.86904,53.476988,3.2,7.1,8.8
2017,march,prague,146.71,entire home/apt,true,false,yes,0.5,3.0,2.74,549202.2,57.82354,3.6,9.6,3.9
2021,november,paris,467.95,private room,true,true,yes,1.4,3.0,4.6,-9.899307,40.288963,4.3,23.4,17.8
2020,march,paris,318.84,private room,true,true,yes,4.0,5.0,9.22,29.246867,55.255912,3.3,3.7,17.5
2016,october,rome,379.01,entire home/apt,true,false,yes,4.0,3.0,11.772669491525424,11.084676,53.939386,3.1,21.1,27.5
2017,october,istanbul,119.12,shared room,false,false,yes,3.9,4.0,33.7,3.546384,57.95541,6.3,7.5,3.8
2020,october,london,76.22,private room,true,false,no,4.6,2.0,8.01,24.937578,954886.15,3.4,6.22,9.2
2019,august,london,105.88,entire home/apt,true,false,yes,4.1723991507431,3.0,11.772669491525424,25.151083,806578.05,4.4,5.2,18.4
2016,january,paris,241.91,private room,true,true,yes,2.3,3.0,27.4,26.240787,53.417803,3.3,8.9,28.4
2019,october,barcelona,301.74,shared room,false,true,no,4.9,4.0,2.47,15.207388,48.465271,3.9,11.37399577167019,17.7
2021,february,barcelona,55.704,shared room,false,true,yes,4.5,3.0,4.41,27778.172614387302,52.425793,3.8,7.7,5.3
2021,june,brussels,318.24,private room,true,false,yes,3.1,1.0,5.42,-1.162937,45.722581,3.3,18.4,16.8
2019,march,paris,30.351,entire home/apt,false,true,yes,8.4,3.0,2.59,10.104759,50.695913,0.4,16.0,28.5
2022,february,paris,337.72,private room,false,true,yes,3.4,2.0,3.99,-9.766228,754414.85,4.6,14.5,13.2
2021,may,istanbul,296.71,shared room,true,true,no,4.8,3.0,9.41,-4.034039,58.511284,3.4,10.0,9.4
2021,august,prague,342.53,shared room,true,true,yes,3.8,5.0,11.772669491525424,-7.645718,59.020922,3.1,4.31,26.0
2015,january,istanbul,362.02,entire home/apt,false,false,yes,3.1,5.0,11.772669491525424,-0.144547,53.41598,3.8,3.4,13.0
2019,july,paris,315.34,private room,false,false,no,4.9,2.0,1.61,-9.426091,44.233695,4.138266384778013,20.5,3.3
2016,may,prague,239.91002745512148,shared room,false,true,yes,4.1723991507431,4.0,1.55,5.736934,40.011994,3.6,20.3,14.6
2020,may,rome,239.91002745512148,entire home/apt,true,true,yes,3.7,3.0,9.77,21.487729,56.980745,4.8,15.0,7.52
2018,december,paris,108.4,entire home/apt,false,true,yes,3.7,3.0,6.91,6.691153,54.085853,4.138266384778013,11.5,13.5
2021,november,brussels,390.08,entire home/apt,false,false,yes,4.0,3.0,8.8,27778.172614387302,42.084467,4.0,18.2,16.8
2020,august,paris,76.01,private room,false,false,yes,1.3,3.0,0.89,18.33535,47.654692,4.138266384778013,1.0,7.6
2017,january,brussels,87.15,shared room,true,false,yes,3.2,3.0,2.86,20.744988,864710.95,3.5,11.37399577167019,6.4
2018,may,barcelona,44.542,entire home/apt,true,false,no,8.4,4.0,74.8,29.479478,40.619175,4.2,13.4,16.6
2015,august,barcelona,154.72,private room,true,true,yes,3.3,2.0,6.2,-5.986825,49.916677,4.8,13.8,23.8
2020,july,paris,140.45,entire home/apt,false,false,no,3.9,4.0,6.92,283123.32,44.719119,4.6,6.8,10.1
2023,february,paris,305.15,entire home/apt,true,true,yes,3.7,4.0,2.09,6.106878,58.644957,3.6,17.4,0.5
2019,august,brussels,239.91002745512148,private room,true,true,yes,3.1,1.0,8.24,-3.371132,64570.488407405915,3.2,11.37399577167019,13.406927138331573
2021,september,amsterdam,239.7,entire home/apt,false,false,yes,3.2,1.0,6.89,-6.863808,49.685615,4.6,6.9,3.2
2022,may,london,249.3,private room,true,false,yes,8.4,4.0,3.34,-7.521799,53.995298,3.1,8.1,12.6
2021,june,paris,57.12,entire home/apt,true,false,yes,3.6,1.0,4.54,2.838044,52.649982,3.9,21.7,13.406927138331573
2022,may,rome,336.32,shared room,true,true,yes,4.9,3.0,7.94,12.117319,41.475187,4.138266384778013,19.5,4.92
2019,november,london,77.883,private room,false,false,no,3.1,3.0,9.68,-6.404388,47.705371,4.2,1.0,16.6
2021,may,istanbul,213.68,private room,false,false,yes,4.4,4.0,3.9,29.763916,6067.45,4.3,4.1,15.5
2018,march,brussels,391.86,private room,false,false,yes,4.4,5.0,0.75,26.269187,56.595839,4.7,19.5,27.0
2018,october,brussels,199.38,private room,false,false,yes,4.1723991507431,3.0,4.78,-3.70666,46.733662,4.3,12.2,13.7
2022,october,barcelona,239.91002745512148,shared room,true,false,yes,8.4,5.0,9.67,27.711839,50.749403,4.138266384778013,5.1,13.406927138331573
2022,may,london,145.15,shared room,true,false,no,4.8,1.0,3.29,28.339662,58.231327,3.3,11.37399577167019,27.9
2023,september,rome,405.01,private room,true,true,yes,4.5,5.0,3.0,437700.62,44.035745,3.0,19.6,13.6
2021,december,paris,196.04,entire home/apt,true,true,no,9.4,3.0,6.71,-3.072214,56.777178,4.1,6.7,2.4
2021,august,rome,457.58,private room,true,false,yes,3.6,4.0,2.38,6.049978,538095.44,3.5,22.3,14.9
2015,july,brussels,212.84,private room,false,true,no,7.4,5.0,6.84,-3.625581,58.920377,4.9,11.8,2.0
2015,april,barcelona,239.91002745512148,entire home/apt,false,true,yes,3.6,5.0,2.52,22.82429,51.985478,3.2,4.0,8.6
2019,january,istanbul,181.53,shared room,false,true,yes,4.1,2.0,11.772669491525424,726669.21,64570.488407405915,4.0,23.3,9.9
2019,january,paris,99.89,private room,true,true,no,3.0,2.0,2.6,21.074485,44.535595,4.0,7.1,17.6
2018,february,rome,468.92,private room,true,true,no,3.1,3.0,4.9,17.96915,43.52891,1.3,11.37399577167019,3.6
2021,july,prague,91.25,entire home/apt,true,true,no,4.3,3.0,11.772669491525424,-872885.5,50.679784,4.138266384778013,6.4,1.8
2016,june,istanbul,84.182,shared room,false,false,yes,4.1,5.0,5.83,27778.172614387302,48.588013,4.4,13.3,4.4
2023,april,paris,227.09,shared room,true,false,yes,3.1,2.0,21.5,-4.186587,50.314677,3.3,11.37399577167019,1.9
2017,june,istanbul,306.63,private room,false,false,yes,3.0,1.0,40.1,20.397571,54.550308,3.1,11.37399577167019,4.0
2015,february,barcelona,376.02,shared room,false,true,no,4.1723991507431,5.0,9.31,25.789767,51.328183,3.3,16.8,18.8
2015,january,barcelona,270.0,shared room,false,false,no,4.2,5.0,2.59,5.272884,46.717859,3.3,17.2,12.5
